Site,Zone,Transect,Photocount,PhotoID,GPS,GPS,Point,Abiotic (m/s/rb/b/rk/mm),Living cover(sg/ns/sc/ca/cc/ma/ta/ua/ev/nm),Genus,Species,Morphology,Notes,Species to count,count,n-1,n(n-1),Diversity
Wailupe,C,4,4,DSCF1328,21.27289,-157.76171,18,rb,ta,,,t,,,,,,
Wailupe,C,4,4,DSCF1328,21.27289,-157.76171,19,rb,no,,,,,,,,,
Wailupe,C,4,4,DSCF1328,21.27289,-157.76171,20,rb,ta,,,t,,,,,,
Wailupe,C,4,5,DSCF1329,21.27289,-157.76171,1,rk,ta,,,t,,,,,,
Wailupe,C,4,5,DSCF1329,21.27289,-157.76171,2,rk,ma,Gracilaria,salicornia,b,,,,,,
Wailupe,C,4,5,DSCF1329,21.27289,-157.76171,3,rk,ta,,,t,,,,,,
Wailupe,C,4,5,DSCF1329,21.27289,-157.76171,4,rk,ta,,,t,,,,,,
Wailupe,C,4,5,DSCF1329,21.27289,-157.76171,5,rk,ta,,,t,,,,,,
Wailupe,C,4,5,DSCF1329,21.27289,-157.76171,6,rk,ma,Gracilaria,salicornia,b,,,,,,
Wailupe,C,4,5,DSCF1329,21.27289,-157.76171,7,s,no,,,,,,,,,
Wailupe,C,4,5,DSCF1329,21.27289,-157.76171,8,rb,ta,,,t,,,,,,
Wailupe,C,4,5,DSCF1329,21.27289,-157.76171,9,rb,ta,,,t,,,,,,
Wailupe,C,4,5,DSCF1329,21.27289,-157.76171,10,rs,no,,,,,,,,,
Wailupe,C,4,5,DSCF1329,21.27289,-157.76171,11,rb,ta,,,t,,,,,,
Wailupe,C,4,5,DSCF1329,21.27289,-157.76171,12,rb,ta,,,t,,,,,,
Wailupe,C,4,5,DSCF1329,21.27289,-157.76171,13,rb,ta,,,t,,,,,,
Wailupe,C,4,5,DSCF1329,21.27289,-157.76171,14,s,no,,,,,,,,,
Wailupe,C,4,5,DSCF1329,21.27289,-157.76171,15,rb,ta,,,t,,,,,,
Wailupe,C,4,5,DSCF1329,21.27289,-157.76171,16,rb,ma,Gracilaria,salicornia,b,,,,,,
Wailupe,C,4,5,DSCF1329,21.27289,-157.76171,17,rb,ma,Gracilaria,salicornia,b,,,,,,
Wailupe,C,4,5,DSCF1329,21.27289,-157.76171,18,rb,ta,,,t,,,,,,
Wailupe,C,4,5,DSCF1329,21.27289,-157.76171,19,rb,ra,,,t,,,,,,
Wailupe,C,4,5,DSCF1329,21.27289,-157.76171,20,rb,ma,Halimeda,sp.,m,,,,,,
Wailupe,C,4,6,DSCF1330,21.27289,-157.76171,1,rk,ta,,,t,,,,,,
Wailupe,C,4,6,DSCF1330,21.27289,-157.76171,2,rk,ta,,,t,,,,,,
Wailupe,C,4,6,DSCF1330,21.27289,-157.76171,3,s,no,,,,,,,,,
Wailupe,C,4,6,DSCF1330,21.27289,-157.76171,4,rk,ta,,,t,,,,,,
Wailupe,C,4,6,DSCF1330,21.27289,-157.76171,5,rk,ta,,,t,,,,,,
Wailupe,C,4,6,DSCF1330,21.27289,-157.76171,6,s,no,,,,,,,,,
Wailupe,C,4,6,DSCF1330,21.27289,-157.76171,7,rk,ta,,,t,,,,,,
Wailupe,C,4,6,DSCF1330,21.27289,-157.76171,8,rk,ta,,,t,,,,,,
Wailupe,C,4,6,DSCF1330,21.27289,-157.76171,9,s,no,,,,,,,,,
Wailupe,C,4,6,DSCF1330,21.27289,-157.76171,10,rk,ta,,,t,,,,,,
Wailupe,C,4,6,DSCF1330,21.27289,-157.76171,11,s,no,,,,,,,,,
Wailupe,C,4,6,DSCF1330,21.27289,-157.76171,12,s,no,,,,,,,,,
Wailupe,C,4,6,DSCF1330,21.27289,-157.76171,13,rk,ta,,,t,,,,,,
Wailupe,C,4,6,DSCF1330,21.27289,-157.76171,14,rk,ta,,,t,,,,,,
Wailupe,C,4,6,DSCF1330,21.27289,-157.76171,15,rk,ta,,,t,,,,,,
Wailupe,C,4,6,DSCF1330,21.27289,-157.76171,16,s,no,,,,,,,,,
Wailupe,C,4,6,DSCF1330,21.27289,-157.76171,17,s,no,,,,,,,,,
Wailupe,C,4,6,DSCF1330,21.27289,-157.76171,18,s,no,,,,,,,,,
Wailupe,C,4,6,DSCF1330,21.27289,-157.76171,19,s,no,,,,,,,,,
Wailupe,C,4,6,DSCF1330,21.27289,-157.76171,20,rk,ta,,,t,,,,,,
Wailupe,C,4,7,DSCF1331,21.27289,-157.76171,1,rk,no,,,,,,,,,
Wailupe,C,4,7,DSCF1331,21.27289,-157.76171,2,s,no,,,,,,,,,
Wailupe,C,4,7,DSCF1331,21.27289,-157.76171,3,rk,no,,,,,,,,,
Wailupe,C,4,7,DSCF1331,21.27289,-157.76171,4,rk,ta,,,t,,,,,,
Wailupe,C,4,7,DSCF1331,21.27289,-157.76171,5,s,no,,,,,,,,,
Wailupe,C,4,7,DSCF1331,21.27289,-157.76171,6,s,no,,,,,,,,,
Wailupe,C,4,7,DSCF1331,21.27289,-157.76171,7,rk,ta,,,t,,,,,,
Wailupe,C,4,7,DSCF1331,21.27289,-157.76171,8,rb,no,,,,,,,,,
Wailupe,C,4,7,DSCF1331,21.27289,-157.76171,9,s,no,,,,,,,,,
Wailupe,C,4,7,DSCF1331,21.27289,-157.76171,10,rb,ta,,,t,,,,,,
Wailupe,C,4,7,DSCF1331,21.27289,-157.76171,11,rb,ta,,,t,,,,,,
Wailupe,C,4,7,DSCF1331,21.27289,-157.76171,12,rb,ta,,,t,,,,,,
Wailupe,C,4,7,DSCF1331,21.27289,-157.76171,13,s,no,,,,,,,,,
Wailupe,C,4,7,DSCF1331,21.27289,-157.76171,14,rb,no,,,,,,,,,
Wailupe,C,4,7,DSCF1331,21.27289,-157.76171,15,rk,ta,,,t,,,,,,
Wailupe,C,4,7,DSCF1331,21.27289,-157.76171,16,rb,no,,,,,,,,,
Wailupe,C,4,7,DSCF1331,21.27289,-157.76171,17,s,no,,,,,,,,,
Wailupe,C,4,7,DSCF1331,21.27289,-157.76171,18,s,no,,,,,,,,,
Wailupe,C,4,7,DSCF1331,21.27289,-157.76171,19,s,no,,,,,,,,,
Wailupe,C,4,7,DSCF1331,21.27289,-157.76171,20,s,no,,,,,,,,,
Wailupe,C,4,8,DSCF1332,21.27289,-157.76171,1,rb,no,,,,,,,,,
Wailupe,C,4,8,DSCF1332,21.27289,-157.76171,2,s,no,,,,,,,,,
Wailupe,C,4,8,DSCF1332,21.27289,-157.76171,3,rb,ta,,,t,,,,,,
Wailupe,C,4,8,DSCF1332,21.27289,-157.76171,4,s,no,,,,,,,,,
Wailupe,C,4,8,DSCF1332,21.27289,-157.76171,5,s,no,,,,,,,,,
Wailupe,C,4,8,DSCF1332,21.27289,-157.76171,6,s,no,,,,,,,,,
Wailupe,C,4,8,DSCF1332,21.27289,-157.76171,7,s,no,,,,,,,,,
Wailupe,C,4,8,DSCF1332,21.27289,-157.76171,8,s,no,,,,,,,,,
Wailupe,C,4,8,DSCF1332,21.27289,-157.76171,9,s,no,,,,,,,,,
Wailupe,C,4,8,DSCF1332,21.27289,-157.76171,10,s,no,,,,,,,,,
Wailupe,C,4,8,DSCF1332,21.27289,-157.76171,11,rb,ta,,,t,,,,,,
Wailupe,C,4,8,DSCF1332,21.27289,-157.76171,12,s,no,,,,,,,,,
Wailupe,C,4,8,DSCF1332,21.27289,-157.76171,13,rb,ta,,,t,,,,,,
Wailupe,C,4,8,DSCF1332,21.27289,-157.76171,14,rb,ta,,,t,,,,,,
Wailupe,C,4,8,DSCF1332,21.27289,-157.76171,15,s,no,,,,,,,,,
Wailupe,C,4,8,DSCF1332,21.27289,-157.76171,16,rb,ta,,,t,,,,,,
Wailupe,C,4,8,DSCF1332,21.27289,-157.76171,17,rb,ta,,,t,,,,,,
Wailupe,C,4,8,DSCF1332,21.27289,-157.76171,18,rb,ma,Acanthophora,spicifera,b,,,,,,
Wailupe,C,4,8,DSCF1332,21.27289,-157.76171,19,s,no,,,,,,,,,
Wailupe,C,4,8,DSCF1332,21.27289,-157.76171,20,s,no,,,,,,,,,
Wailupe,C,4,9,DSCF1333,21.27289,-157.76171,1,rb,ma,Acanthophora,spicifera,b,,,,,,
Wailupe,C,4,9,DSCF1333,21.27289,-157.76171,2,rb,ma,Acanthophora,spicifera,b,,,,,,
Wailupe,C,4,9,DSCF1333,21.27289,-157.76171,3,s,no,,,,,,,,,
Wailupe,C,4,9,DSCF1333,21.27289,-157.76171,4,rb,ta,,,t,,,,,,
Wailupe,C,4,9,DSCF1333,21.27289,-157.76171,5,rb,ma,Acanthophora,spicifera,b,,,,,,
Wailupe,C,4,9,DSCF1333,21.27289,-157.76171,6,rb,ma,Halimeda,sp.,m,,,,,,
Wailupe,C,4,9,DSCF1333,21.27289,-157.76171,7,rk,ta,,,t,,,,,,
Wailupe,C,4,9,DSCF1333,21.27289,-157.76171,8,s,no,,,,,,,,,
Wailupe,C,4,9,DSCF1333,21.27289,-157.76171,9,rk,ta,,,t,,,,,,
Wailupe,C,4,9,DSCF1333,21.27289,-157.76171,10,rk,ma,Acanthophora,spicifera,b,,,,,,
Wailupe,C,4,9,DSCF1333,21.27289,-157.76171,11,s,no,,,,,,,,,
Wailupe,C,4,9,DSCF1333,21.27289,-157.76171,12,rk,ta,,,t,,,,,,
Wailupe,C,4,9,DSCF1333,21.27289,-157.76171,13,rk,ma,Halimeda,sp.,m,,,,,,
Wailupe,C,4,9,DSCF1333,21.27289,-157.76171,14,s,no,,,,,,,,,
Wailupe,C,4,9,DSCF1333,21.27289,-157.76171,15,rk,ma,Halimeda,sp.,m,,,,,,
Wailupe,C,4,9,DSCF1333,21.27289,-157.76171,16,rk,ta,,,t,,,,,,
Wailupe,C,4,9,DSCF1333,21.27289,-157.76171,17,rk,ca,CCA,,e,,,,,,
Wailupe,C,4,9,DSCF1333,21.27289,-157.76171,18,rk,ta,,,t,,,,,,
Wailupe,C,4,9,DSCF1333,21.27289,-157.76171,19,s,no,,,,,,,,,
Wailupe,C,4,9,DSCF1333,21.27289,-157.76171,20,rk,ta,,,t,,,,,,
Wailupe,C,4,10,DSCF11224,21.27289,-157.76171,1,rb,ta,,,t,,,,,,
Wailupe,C,4,10,DSCF11224,21.27289,-157.76171,2,rb,ta,,,t,,,,,,
Wailupe,C,4,10,DSCF11224,21.27289,-157.76171,3,rb,ta,,,t,,,,,,
Wailupe,C,4,10,DSCF11224,21.27289,-157.76171,4,rb,ta,,,t,,,,,,
Wailupe,C,4,10,DSCF11224,21.27289,-157.76171,5,s,no,,,,,,,,,
Wailupe,C,4,10,DSCF11224,21.27289,-157.76171,6,rb,no,,,,,,,,,
Wailupe,C,4,10,DSCF11224,21.27289,-157.76171,7,rb,ta,,,t,,,,,,
Wailupe,C,4,10,DSCF11224,21.27289,-157.76171,8,rb,ta,,,t,,,,,,
Wailupe,C,4,10,DSCF11224,21.27289,-157.76171,9,rb,ta,ACA,,t,,,,,,
Wailupe,C,4,10,DSCF11224,21.27289,-157.76171,10,rb,ta,,,t,,,,,,
Wailupe,C,4,10,DSCF11224,21.27289,-157.76171,11,rb,ta,ACA,,t,,,,,,
Wailupe,C,4,10,DSCF11224,21.27289,-157.76171,12,rb,ma,Acanthophora,spicifera,b,,,,,,
Wailupe,C,4,10,DSCF11224,21.27289,-157.76171,13,rb,ta,ACA,,t,,,,,,
Wailupe,C,4,10,DSCF11224,21.27289,-157.76171,14,rb,ta,,,t,,,,,,
Wailupe,C,4,10,DSCF11224,21.27289,-157.76171,15,rb,ma,Halimeda,sp.,m,,,,,,
Wailupe,C,4,10,DSCF11224,21.27289,-157.76171,16,rb,ta,,,t,,,,,,
Wailupe,C,4,10,DSCF11224,21.27289,-157.76171,17,s,no,,,,,,,,,
Wailupe,C,4,10,DSCF11224,21.27289,-157.76171,18,rb,ta,ACA,,t,,,,,,
Wailupe,C,4,10,DSCF11224,21.27289,-157.76171,19,rb,ta,ACA,,t,,,,,,
Wailupe,C,4,10,DSCF11224,21.27289,-157.76171,20,rb,ta,,,t,,,,,,
Wailupe,C,3,1,DSCF1335,21.27298,-157.76150,1,rb,no,,,,,Gracilaria salicornia,1,0,0,0.8846153846
Wailupe,C,3,1,DSCF1335,21.27298,-157.76150,2,s,no,,,,,Articulated Coralline Algae,1,0,0,
Wailupe,C,3,1,DSCF1335,21.27298,-157.76150,3,s,no,,,,,Acanthophora spicifera,2,1,2,
Wailupe,C,3,1,DSCF1335,21.27298,-157.76150,4,rb,no,,,,,Actinotrichia sp.,2,1,2,
Wailupe,C,3,1,DSCF1335,21.27298,-157.76150,5,rb,no,,,,,Crustose coralline algae,4,3,12,
Wailupe,C,3,1,DSCF1335,21.27298,-157.76150,6,rb,no,,,,,Cyanobacteria sp.,1,0,0,
Wailupe,C,3,1,DSCF1335,21.27298,-157.76150,7,rb,no,,,,,Euptiloclaida sp.,0,-1,0,
Wailupe,C,3,1,DSCF1335,21.27298,-157.76150,8,s,no,,,,,Halimeda sp. ,2,1,2,
Wailupe,C,3,1,DSCF1335,21.27298,-157.76150,9,s,no,,,,,Hydrolithon sp.,0,-1,0,
Wailupe,C,3,1,DSCF1335,21.27298,-157.76150,10,s,no,,,,,Hypnea sp.,0,-1,0,
Wailupe,C,3,1,DSCF1335,21.27298,-157.76150,11,s,no,,,,,Lyngbya sp.,0,-1,0,
Wailupe,C,3,1,DSCF1335,21.27298,-157.76150,12,s,no,,,,,Montipora sp.,0,-1,0,
Wailupe,C,3,1,DSCF1335,21.27298,-157.76150,13,s,no,,,,,Neritina sp.,0,-1,0,
Wailupe,C,3,1,DSCF1335,21.27298,-157.76150,14,s,no,,,,,Peyssonnelia sp.,0,-1,0,
Wailupe,C,3,1,DSCF1335,21.27298,-157.76150,15,rb,no,,,,,Porites sp. ,0,-1,0,
Wailupe,C,3,1,DSCF1335,21.27298,-157.76150,16,s,no,,,,,Pterocladiella sp.,0,-1,0,
Wailupe,C,3,1,DSCF1335,21.27298,-157.76150,17,rb,no,,,,,Spyridia filamentosa,0,-1,0,
Wailupe,C,3,1,DSCF1335,21.27298,-157.76150,18,rb,no,,,,,Zoanthid sp. ,0,-1,0,
Wailupe,C,3,1,DSCF1335,21.27298,-157.76150,19,s,no,,,,,SUM,13,,18,
Wailupe,C,3,1,DSCF1335,21.27298,-157.76150,20,s,no,,,,,,,,,
Wailupe,C,3,2,DSCF1336,21.27298,-157.76150,1,s,no,,,,,,,,,
Wailupe,C,3,2,DSCF1336,21.27298,-157.76150,2,s,no,,,,,N(N-1),156,,,
Wailupe,C,3,2,DSCF1336,21.27298,-157.76150,3,s,no,,,,,D=n(n-1)/N(N-1),0.8846153846,,,
Wailupe,C,3,2,DSCF1336,21.27298,-157.76150,4,rb,ta,,,t,,,,,,
Wailupe,C,3,2,DSCF1336,21.27298,-157.76150,5,s,no,,,,,,,,,
Wailupe,C,3,2,DSCF1336,21.27298,-157.76150,6,rb,ta,,,t,,,,,,
Wailupe,C,3,2,DSCF1336,21.27298,-157.76150,7,s,no,,,,,,,,,
Wailupe,C,3,2,DSCF1336,21.27298,-157.76150,8,s,no,,,,,,,,,
Wailupe,C,3,2,DSCF1336,21.27298,-157.76150,9,rb,no,,,,,,,,,
Wailupe,C,3,2,DSCF1336,21.27298,-157.76150,10,s,no,,,,,,,,,
Wailupe,C,3,2,DSCF1336,21.27298,-157.76150,11,s,no,,,,,,,,,
Wailupe,C,3,2,DSCF1336,21.27298,-157.76150,12,rb,ta,,,t,,,,,,
Wailupe,C,3,2,DSCF1336,21.27298,-157.76150,13,s,no,,,,,,,,,
Wailupe,C,3,2,DSCF1336,21.27298,-157.76150,14,rb,ta,ACA,,t,,,,,,
Wailupe,C,3,2,DSCF1336,21.27298,-157.76150,15,s,no,,,,,,,,,
Wailupe,C,3,2,DSCF1336,21.27298,-157.76150,16,rb,no,,,,,,,,,
Wailupe,C,3,2,DSCF1336,21.27298,-157.76150,17,s,no,,,,,,,,,
Wailupe,C,3,2,DSCF1336,21.27298,-157.76150,18,s,no,,,,,,,,,
Wailupe,C,3,2,DSCF1336,21.27298,-157.76150,19,rb,no,,,,,,,,,
Wailupe,C,3,2,DSCF1336,21.27298,-157.76150,20,rb,no,,,,,,,,,
Wailupe,C,3,3,DSCF1337,21.27298,-157.76150,1,s,no,,,,,,,,,
Wailupe,C,3,3,DSCF1337,21.27298,-157.76150,2,s,no,,,,,,,,,
Wailupe,C,3,3,DSCF1337,21.27298,-157.76150,3,s,no,,,,,,,,,
Wailupe,C,3,3,DSCF1337,21.27298,-157.76150,4,s,no,,,,,,,,,
Wailupe,C,3,3,DSCF1337,21.27298,-157.76150,5,s,no,,,,,,,,,
Wailupe,C,3,3,DSCF1337,21.27298,-157.76150,6,s,no,,,,,,,,,
Wailupe,C,3,3,DSCF1337,21.27298,-157.76150,7,s,no,,,,,,,,,
Wailupe,C,3,3,DSCF1337,21.27298,-157.76150,8,s,no,,,,,,,,,
Wailupe,C,3,3,DSCF1337,21.27298,-157.76150,9,s,no,,,,,,,,,
Wailupe,C,3,3,DSCF1337,21.27298,-157.76150,10,s,no,,,,,,,,,
Wailupe,C,3,3,DSCF1337,21.27298,-157.76150,11,s,no,,,,,,,,,
Wailupe,C,3,3,DSCF1337,21.27298,-157.76150,12,rk,ta,,,t,,,,,,
Wailupe,C,3,3,DSCF1337,21.27298,-157.76150,13,rk,ma,Acanthophora,spicifera,b,,,,,,
Wailupe,C,3,3,DSCF1337,21.27298,-157.76150,14,s,no,,,,,,,,,
Wailupe,C,3,3,DSCF1337,21.27298,-157.76150,15,s,no,,,,,,,,,
Wailupe,C,3,3,DSCF1337,21.27298,-157.76150,16,s,no,,,,,,,,,
Wailupe,C,3,3,DSCF1337,21.27298,-157.76150,17,s,no,,,,,,,,,
Wailupe,C,3,3,DSCF1337,21.27298,-157.76150,18,rb,ma,Acanthophora,spicifera,b,,,,,,
Wailupe,C,3,3,DSCF1337,21.27298,-157.76150,19,s,no,,,,,,,,,
Wailupe,C,3,3,DSCF1337,21.27298,-157.76150,20,s,no,,,,,,,,,
Wailupe,C,3,4,DSCF1338,21.27298,-157.76150,1,rb,no,,,,,,,,,
Wailupe,C,3,4,DSCF1338,21.27298,-157.76150,2,s,no,,,,,,,,,
Wailupe,C,3,4,DSCF1338,21.27298,-157.76150,3,rb,ma,Halimeda,sp.,m,,,,,,
Wailupe,C,3,4,DSCF1338,21.27298,-157.76150,4,rb,ta,,,t,,,,,,
Wailupe,C,3,4,DSCF1338,21.27298,-157.76150,5,rb,ta,,,t,,,,,,
Wailupe,C,3,4,DSCF1338,21.27298,-157.76150,6,s,no,,,,,,,,,
Wailupe,C,3,4,DSCF1338,21.27298,-157.76150,7,s,no,,,,,,,,,
Wailupe,C,3,4,DSCF1338,21.27298,-157.76150,8,rb,ta,,,t,,,,,,
Wailupe,C,3,4,DSCF1338,21.27298,-157.76150,9,rb,ta,,,t,,,,,,
Wailupe,C,3,4,DSCF1338,21.27298,-157.76150,10,s,no,,,,,,,,,
Wailupe,C,3,4,DSCF1338,21.27298,-157.76150,11,rb,ca,Cca,,e,,,,,,
Wailupe,C,3,4,DSCF1338,21.27298,-157.76150,12,s,no,,,,,,,,,
Wailupe,C,3,4,DSCF1338,21.27298,-157.76150,13,rb,no,,,,,,,,,
Wailupe,C,3,4,DSCF1338,21.27298,-157.76150,14,rb,ma,Gracilaria,salicornia,b,,,,,,
Wailupe,C,3,4,DSCF1338,21.27298,-157.76150,15,s,no,,,,,,,,,
Wailupe,C,3,4,DSCF1338,21.27298,-157.76150,16,rb,ma,Halimeda,sp.,m,,,,,,
Wailupe,C,3,4,DSCF1338,21.27298,-157.76150,17,s,no,,,,,,,,,
Wailupe,C,3,4,DSCF1338,21.27298,-157.76150,18,rb,ta,,,t,,,,,,
Wailupe,C,3,4,DSCF1338,21.27298,-157.76150,19,rb,no,,,,,,,,,
Wailupe,C,3,4,DSCF1338,21.27298,-157.76150,20,rb,ta,,,t,,,,,,
Wailupe,C,3,5,DSCF1339,21.27298,-157.76150,1,rk,no,,,,,,,,,
Wailupe,C,3,5,DSCF1339,21.27298,-157.76150,2,rb,ta,,,t,,,,,,
Wailupe,C,3,5,DSCF1339,21.27298,-157.76150,3,s,no,,,,,,,,,
Wailupe,C,3,5,DSCF1339,21.27298,-157.76150,4,s,no,,,,,,,,,
Wailupe,C,3,5,DSCF1339,21.27298,-157.76150,5,rk,no,,,,,,,,,
Wailupe,C,3,5,DSCF1339,21.27298,-157.76150,6,s,no,,,,,,,,,
Wailupe,C,3,5,DSCF1339,21.27298,-157.76150,7,rb,ta,,,t,,,,,,
Wailupe,C,3,5,DSCF1339,21.27298,-157.76150,8,rb,ta,,,t,,,,,,
Wailupe,C,3,5,DSCF1339,21.27298,-157.76150,9,s,no,,,,,,,,,
Wailupe,C,3,5,DSCF1339,21.27298,-157.76150,10,s,no,,,,,,,,,
Wailupe,C,3,5,DSCF1339,21.27298,-157.76150,11,s,no,,,,,,,,,
Wailupe,C,3,5,DSCF1339,21.27298,-157.76150,12,s,no,,,,,,,,,
Wailupe,C,3,5,DSCF1339,21.27298,-157.76150,13,s,no,,,,,,,,,
Wailupe,C,3,5,DSCF1339,21.27298,-157.76150,14,s,no,,,,,,,,,
Wailupe,C,3,5,DSCF1339,21.27298,-157.76150,15,s,no,,,,,,,,,
Wailupe,C,3,5,DSCF1339,21.27298,-157.76150,16,rk,no,,,,,,,,,
Wailupe,C,3,5,DSCF1339,21.27298,-157.76150,17,rk,no,,,,,,,,,
Wailupe,C,3,5,DSCF1339,21.27298,-157.76150,18,s,no,,,,,,,,,
Wailupe,C,3,5,DSCF1339,21.27298,-157.76150,19,rk,no,,,,,,,,,
Wailupe,C,3,5,DSCF1339,21.27298,-157.76150,20,s,no,,,,,,,,,
Wailupe,C,3,6,DSCF1340,21.27298,-157.76150,1,s,no,,,,,,,,,
Wailupe,C,3,6,DSCF1340,21.27298,-157.76150,2,rk,no,,,,,,,,,
Wailupe,C,3,6,DSCF1340,21.27298,-157.76150,3,rk,no,,,,,,,,,
Wailupe,C,3,6,DSCF1340,21.27298,-157.76150,4,rk,no,,,,,,,,,
Wailupe,C,3,6,DSCF1340,21.27298,-157.76150,5,rk,ta,,,t,,,,,,
Wailupe,C,3,6,DSCF1340,21.27298,-157.76150,6,rk,ta,,,t,,,,,,
Wailupe,C,3,6,DSCF1340,21.27298,-157.76150,7,rk,no,,,,,,,,,
Wailupe,C,3,6,DSCF1340,21.27298,-157.76150,8,s,no,,,,,,,,,
Wailupe,C,3,6,DSCF1340,21.27298,-157.76150,9,rk,ta,,,t,,,,,,
Wailupe,C,3,6,DSCF1340,21.27298,-157.76150,10,rk,no,,,,,,,,,
Wailupe,C,3,6,DSCF1340,21.27298,-157.76150,11,s,no,,,,,,,,,
Wailupe,C,3,6,DSCF1340,21.27298,-157.76150,12,rk,no,,,,,,,,,
Wailupe,C,3,6,DSCF1340,21.27298,-157.76150,13,rk,no,,,,,,,,,
Wailupe,C,3,6,DSCF1340,21.27298,-157.76150,14,s,no,,,,,,,,,
Wailupe,C,3,6,DSCF1340,21.27298,-157.76150,15,s,no,,,,,,,,,
Wailupe,C,3,6,DSCF1340,21.27298,-157.76150,16,rb,no,,,,,,,,,
Wailupe,C,3,6,DSCF1340,21.27298,-157.76150,17,s,no,,,,,,,,,
Wailupe,C,3,6,DSCF1340,21.27298,-157.76150,18,rb,no,,,,,,,,,
Wailupe,C,3,6,DSCF1340,21.27298,-157.76150,19,s,no,,,,,,,,,
Wailupe,C,3,6,DSCF1340,21.27298,-157.76150,20,rk,no,,,,,,,,,
Wailupe,C,3,7,DSCF1341,21.27298,-157.76150,1,s,no,,,,,,,,,
Wailupe,C,3,7,DSCF1341,21.27298,-157.76150,2,rb,ta,,,t,,,,,,
Wailupe,C,3,7,DSCF1341,21.27298,-157.76150,3,rb,no,,,,,,,,,
Wailupe,C,3,7,DSCF1341,21.27298,-157.76150,4,s,no,,,,,,,,,
Wailupe,C,3,7,DSCF1341,21.27298,-157.76150,5,s,no,,,,,,,,,
Wailupe,C,3,7,DSCF1341,21.27298,-157.76150,6,s,no,,,,,,,,,
Wailupe,C,3,7,DSCF1341,21.27298,-157.76150,7,rb,ma,Actinotrichia,fragilis,b,,,,,,
Wailupe,C,3,7,DSCF1341,21.27298,-157.76150,8,s,no,,,,,,,,,
Wailupe,C,3,7,DSCF1341,21.27298,-157.76150,9,s,no,,,,,,,,,
Wailupe,C,3,7,DSCF1341,21.27298,-157.76150,10,rb,no,,,,,,,,,
Wailupe,C,3,7,DSCF1341,21.27298,-157.76150,11,rb,ta,,,t,,,,,,
Wailupe,C,3,7,DSCF1341,21.27298,-157.76150,12,rb,ca,CCA,,e,,,,,,
Wailupe,C,3,7,DSCF1341,21.27298,-157.76150,13,s,no,,,,,,,,,
Wailupe,C,3,7,DSCF1341,21.27298,-157.76150,14,s,no,,,,,,,,,
Wailupe,C,3,7,DSCF1341,21.27298,-157.76150,15,rb,ca,CCA,,e,,,,,,
Wailupe,C,3,7,DSCF1341,21.27298,-157.76150,16,s,no,,,,,,,,,
Wailupe,C,3,7,DSCF1341,21.27298,-157.76150,17,rb,ta,,,t,,,,,,
Wailupe,C,3,7,DSCF1341,21.27298,-157.76150,18,rb,ca,CCA,,e,,,,,,
Wailupe,C,3,7,DSCF1341,21.27298,-157.76150,19,rb,ma,Actinotrichia,fragilis,b,,,,,,
Wailupe,C,3,7,DSCF1341,21.27298,-157.76150,20,s,no,,,,,,,,,
Wailupe,C,3,8,DSCF1342,21.27298,-157.76150,1,rk,no,,,,,,,,,
Wailupe,C,3,8,DSCF1342,21.27298,-157.76150,2,rk,no,,,,,,,,,
Wailupe,C,3,8,DSCF1342,21.27298,-157.76150,3,rk,no,,,,,,,,,
Wailupe,C,3,8,DSCF1342,21.27298,-157.76150,4,s,no,,,,,,,,,
Wailupe,C,3,8,DSCF1342,21.27298,-157.76150,5,s,no,,,,,,,,,
Wailupe,C,3,8,DSCF1342,21.27298,-157.76150,6,rk,no,,,,,,,,,
Wailupe,C,3,8,DSCF1342,21.27298,-157.76150,7,rb,ta,,,t,,,,,,
Wailupe,C,3,8,DSCF1342,21.27298,-157.76150,8,rb,ta,,,t,,,,,,
Wailupe,C,3,8,DSCF1342,21.27298,-157.76150,9,rb,ta,,,t,,,,,,
Wailupe,C,3,8,DSCF1342,21.27298,-157.76150,10,s,no,,,,,,,,,
Wailupe,C,3,8,DSCF1342,21.27298,-157.76150,11,s,no,,,,,,,,,
Wailupe,C,3,8,DSCF1342,21.27298,-157.76150,12,rk,no,,,,,,,,,
Wailupe,C,3,8,DSCF1342,21.27298,-157.76150,13,s,no,,,,,,,,,
Wailupe,C,3,8,DSCF1342,21.27298,-157.76150,14,rk,no,,,,,,,,,
Wailupe,C,3,8,DSCF1342,21.27298,-157.76150,15,s,no,,,,,,,,,
Wailupe,C,3,8,DSCF1342,21.27298,-157.76150,16,rb,ta,,,t,,,,,,
Wailupe,C,3,8,DSCF1342,21.27298,-157.76150,17,rk,no,,,,,,,,,
Wailupe,C,3,8,DSCF1342,21.27298,-157.76150,18,rk,no,,,,,,,,,
Wailupe,C,3,8,DSCF1342,21.27298,-157.76150,19,s,no,,,,,,,,,
Wailupe,C,3,8,DSCF1342,21.27298,-157.76150,20,s,no,,,,,,,,,
Wailupe,C,3,9,DSCF1343,21.27298,-157.76150,1,rb,ta,,,t,,,,,,
Wailupe,C,3,9,DSCF1343,21.27298,-157.76150,2,rk,ta,,,t,,,,,,
Wailupe,C,3,9,DSCF1343,21.27298,-157.76150,3,rk,ta,,,t,,,,,,
Wailupe,C,3,9,DSCF1343,21.27298,-157.76150,4,s,no,,,,,,,,,
Wailupe,C,3,9,DSCF1343,21.27298,-157.76150,5,rk,ta,,,t,,,,,,
